Nr;Distance;Azimuth;Elevation
12780;195.4;264.6;75.6
12781;195.4;264.0;75.6
12782;195.0;263.4;75.6
12783;194.4;262.8;75.6
12784;194.7;262.2;75.6
12785;194.7;261.6;75.6
12786;193.9;261.0;75.6
12787;194.6;260.4;75.6
12788;193.8;259.8;75.6
12789;193.8;259.2;75.6
12790;194.4;258.6;75.6
12791;194.9;258.0;75.6
12792;194.5;257.4;75.6
12793;195.2;256.8;75.6
12794;194.6;256.2;75.6
12795;194.7;255.6;75.6
12796;193.7;255.0;75.6
12797;194.5;254.4;75.6
12798;194.8;253.8;75.6
12799;196.0;253.2;75.6
12800;195.0;252.6;75.6
12801;194.9;252.0;75.6
12802;194.9;251.4;75.6
12803;194.2;250.8;75.6
12804;194.5;250.2;75.6
12805;195.6;249.6;75.6
12806;195.3;249.0;75.6
12807;194.1;248.4;75.6
12808;194.5;247.8;75.6
12809;195.6;247.2;75.6
12810;195.2;246.6;75.6
12811;195.0;246.0;75.6
12812;194.9;245.4;75.6
12813;195.8;244.8;75.6
12814;194.4;244.2;75.6
12815;195.5;243.6;75.6
12816;195.3;243.0;75.6
12817;195.6;242.4;75.6
12818;195.5;241.8;75.6
12819;195.2;241.2;75.6
12820;195.6;240.6;75.6
12821;196.2;240.0;75.6
12822;195.8;239.4;75.6
12823;196.5;238.8;75.6
12824;196.5;238.2;75.6
12825;195.7;237.6;75.6
12826;195.2;237.0;75.6
12827;196.0;236.4;75.6
12828;196.2;235.8;75.6
12829;195.3;235.2;75.6
12830;196.0;234.6;75.6
12831;195.6;234.0;75.6
12832;195.6;233.4;75.6
12833;196.7;232.8;75.6
12834;196.2;232.2;75.6
12835;196.1;231.6;75.6
12836;195.7;231.0;75.6
12837;195.9;230.4;75.6
12838;196.6;229.8;75.6
12839;195.8;229.2;75.6
12840;196.5;228.6;75.6
12841;196.1;228.0;75.6
12842;196.3;227.4;75.6
12843;196.6;226.8;75.6
12844;195.7;226.2;75.6
12845;195.4;225.6;75.6
12846;195.0;225.0;75.6
12847;194.9;224.4;75.6
12848;194.7;223.8;75.6
12849;194.4;223.2;75.6
12850;194.4;222.6;75.6
12851;194.9;222.0;75.6
12852;194.8;221.4;75.6
12853;194.9;220.8;75.6
12854;193.4;220.2;75.6
12855;194.4;219.6;75.6
12856;194.0;219.0;75.6
12857;193.8;218.4;75.6
12858;193.6;217.8;75.6
12859;192.9;217.2;75.6
12860;192.6;216.6;75.6
12861;192.5;216.0;75.6
12862;193.1;215.4;75.6
12863;193.7;214.8;75.6
12864;193.0;214.2;75.6
12865;192.6;213.6;75.6
12866;192.3;213.0;75.6
12867;191.8;212.4;75.6
12868;191.6;211.8;75.6
12869;193.0;211.2;75.6
12870;191.7;210.6;75.6
12871;191.6;210.0;75.6
12872;191.9;209.4;75.6
12873;192.1;208.8;75.6
12874;190.9;208.2;75.6
12875;190.1;207.6;75.6
12876;190.6;207.0;75.6
12877;191.0;206.4;75.6
12878;190.4;205.8;75.6
12879;189.8;205.2;75.6
12880;190.9;204.6;75.6
12881;190.5;204.0;75.6
12882;191.0;203.4;75.6
12883;190.0;202.8;75.6
12884;189.7;202.2;75.6
12885;188.9;201.6;75.6
12886;189.2;201.0;75.6
12887;189.5;200.4;75.6
12888;189.5;199.8;75.6
12889;188.6;199.2;75.6
12890;188.9;198.6;75.6
12891;188.9;198.0;75.6
12892;188.8;197.4;75.6
12893;189.0;196.8;75.6
12894;187.7;196.2;75.6
12895;188.6;195.6;75.6
12896;188.1;195.0;75.6
12897;188.3;194.4;75.6
12898;187.8;193.8;75.6
12899;188.9;193.2;75.6
12900;189.0;192.6;75.6
12901;188.7;192.0;75.6
12902;188.3;191.4;75.6
12903;187.5;190.8;75.6
12904;188.0;190.2;75.6
12905;188.0;189.6;75.6
12906;187.7;189.0;75.6
12907;187.4;188.4;75.6
12908;187.8;187.8;75.6
12909;187.6;187.2;75.6
12910;187.8;186.6;75.6
12911;188.8;186.0;75.6
12912;188.4;185.4;75.6
12913;188.8;184.8;75.6
12914;189.8;184.2;75.6
12915;189.5;183.6;75.6
12916;188.5;183.0;75.6
12917;188.7;182.4;75.6
12918;188.4;181.8;75.6
12919;188.8;181.2;75.6
12920;189.7;180.6;75.6
12921;188.1;180.0;75.6
12922;188.6;179.4;75.6
12923;189.6;178.8;75.6
12924;189.7;178.2;75.6
12925;190.1;177.6;75.6
12926;189.5;177.0;75.6
12927;188.4;176.4;75.6
12928;189.9;175.8;75.6
12929;189.5;175.2;75.6
12930;190.2;174.6;75.6
12931;189.4;174.0;75.6
12932;191.0;173.4;75.6
12933;191.6;172.8;75.6
12934;191.2;172.2;75.6
12935;191.0;171.6;75.6
12936;191.8;171.0;75.6
12937;192.1;170.4;75.6
12938;191.7;169.8;75.6
12939;191.8;169.2;75.6
12940;191.4;168.6;75.6
12941;191.2;168.0;75.6
12942;192.6;167.4;75.6
12943;192.6;166.8;75.6
12944;192.9;166.2;75.6
12945;193.7;165.6;75.6
12946;193.0;165.0;75.6
12947;193.0;164.4;75.6
12948;193.3;163.8;75.6
12949;193.4;163.2;75.6
12950;192.7;162.6;75.6
12951;194.0;162.0;75.6
12952;194.8;161.4;75.6
12953;194.1;160.8;75.6
12954;195.2;160.2;75.6
12955;196.2;159.6;75.6
12956;195.6;159.0;75.6
12957;194.9;158.4;75.6
12958;193.9;157.8;75.6
12959;196.1;157.2;75.6
12960;193.8;156.6;75.6
12961;195.2;156.0;75.6
12962;194.3;155.4;75.6
12963;197.4;154.8;75.6
12964;194.7;154.2;75.6
12965;194.8;153.6;75.6
12966;196.5;153.0;75.6
12967;195.8;152.4;75.6
12968;196.8;151.8;75.6
12969;195.3;151.2;75.6
12970;195.9;150.6;75.6
12971;196.6;150.0;75.6
12972;195.4;149.4;75.6
12973;197.3;148.8;75.6
12974;195.6;148.2;75.6
12975;195.3;147.6;75.6
12976;196.5;147.0;75.6
12977;196.6;146.4;75.6
12978;196.5;145.8;75.6
12979;195.6;145.2;75.6
12980;197.2;144.6;75.6
12981;195.5;144.0;75.6
12982;195.7;143.4;75.6
12983;194.8;142.8;75.6
12984;196.8;142.2;75.6
12985;195.3;141.6;75.6
12986;195.9;141.0;75.6
12987;197.1;140.4;75.6
12988;195.7;139.8;75.6
12989;196.6;139.2;75.6
12990;196.7;138.6;75.6
12991;196.2;138.0;75.6
12992;196.1;137.4;75.6
12993;196.3;136.8;75.6
12994;196.7;136.2;75.6
12995;194.9;135.6;75.6
12996;195.4;135.0;75.6
12997;195.1;134.4;75.6
12998;194.9;133.8;75.6
12999;196.5;133.2;75.6
13000;194.3;132.6;75.6
13001;196.8;132.0;75.6
13002;196.5;131.4;75.6
13003;194.4;130.8;75.6
13004;194.9;130.2;75.6
13005;194.3;129.6;75.6
13006;194.6;129.0;75.6
13007;195.4;128.4;75.6
13008;194.8;127.8;75.6
13009;194.7;127.2;75.6
13010;194.4;126.6;75.6
13011;196.1;126.0;75.6
13012;196.2;125.4;75.6
13013;194.1;124.8;75.6
13014;194.7;124.2;75.6
13015;194.6;123.6;75.6
13016;194.9;123.0;75.6
13017;195.4;122.4;75.6
13018;195.1;121.8;75.6
13019;196.3;121.2;75.6
13020;193.5;120.6;75.6
13021;194.3;120.0;75.6
13022;195.5;119.4;75.6
13023;194.2;118.8;75.6
13024;193.8;118.2;75.6
13025;195.0;117.6;75.6
13026;195.7;117.0;75.6
13027;195.8;116.4;75.6
13028;196.7;115.8;75.6
13029;195.3;115.2;75.6
13030;194.3;114.6;75.6
13031;195.1;114.0;75.6
13032;196.4;113.4;75.6
13033;196.2;112.8;75.6
13034;195.4;112.2;75.6
13035;195.3;111.6;75.6
13036;194.9;111.0;75.6
13037;195.5;110.4;75.6
13038;193.8;109.8;75.6
13039;193.3;109.2;75.6
13040;194.3;108.6;75.6
13041;194.0;108.0;75.6
13042;194.6;107.4;75.6
13043;193.4;106.8;75.6
13044;193.6;106.2;75.6
13045;194.8;105.6;75.6
13046;194.4;105.0;75.6
13047;193.1;104.4;75.6
13048;195.0;103.8;75.6
13049;193.9;103.2;75.6
13050;194.6;102.6;75.6
13051;194.1;102.0;75.6
13052;194.8;101.4;75.6
13053;193.8;100.8;75.6
13054;195.2;100.2;75.6
13055;194.9;99.6;75.6
13056;194.6;99.0;75.6
13057;194.8;98.4;75.6
13058;195.4;97.8;75.6
13059;194.5;97.2;75.6
13060;193.8;96.6;75.6
13061;194.0;96.0;75.6
13062;194.3;95.4;75.6
13063;194.1;94.8;75.6
13064;195.7;94.2;75.6
13065;194.0;93.6;75.6
13066;194.2;93.0;75.6
13067;194.6;92.4;75.6
13068;194.3;91.8;75.6
13069;195.0;91.2;75.6
13070;193.9;90.6;75.6
13071;195.4;90.0;75.6
13072;195.6;89.4;75.6
13073;194.8;88.8;75.6
13074;194.6;88.2;75.6
13075;194.9;87.6;75.6
13076;195.0;87.0;75.6
13077;195.1;86.4;75.6
13078;194.2;85.8;75.6
13079;194.8;85.2;75.6
13080;194.6;84.6;75.6
13081;195.7;84.0;75.6
13082;195.0;83.4;75.6
13083;194.1;82.8;75.6
13084;195.3;82.2;75.6
13085;194.8;81.6;75.6
13086;194.5;81.0;75.6
13087;194.2;80.4;75.6
13088;194.4;79.8;75.6
13089;194.7;79.2;75.6
13090;193.7;78.6;75.6
13091;194.6;78.0;75.6
13092;194.6;77.4;75.6
13093;195.3;76.8;75.6
13094;194.8;76.2;75.6
13095;196.2;75.6;75.6
13096;195.1;75.0;75.6
13097;194.8;74.4;75.6
13098;194.3;73.8;75.6
13099;194.2;73.2;75.6
13100;195.3;72.6;75.6
13101;196.1;72.0;75.6
13102;196.9;71.4;75.6
13103;195.3;70.8;75.6
13104;193.1;70.2;75.6
13105;194.3;69.6;75.6
13106;194.7;69.0;75.6
13107;195.4;68.4;75.6
13108;196.9;67.8;75.6
13109;195.5;67.2;75.6
13110;195.4;66.6;75.6
13111;194.4;66.0;75.6
13112;196.0;65.4;75.6
13113;194.8;64.8;75.6
13114;196.2;64.2;75.6
13115;194.2;63.6;75.6
13116;195.4;63.0;75.6
13117;194.7;62.4;75.6
13118;195.1;61.8;75.6
13119;194.0;61.2;75.6
13120;195.5;60.6;75.6
13121;194.3;60.0;75.6
13122;195.8;59.4;75.6
13123;196.8;58.8;75.6
13124;196.6;58.2;75.6
13125;195.3;57.6;75.6
13126;194.4;57.0;75.6
13127;194.3;56.4;75.6
13128;195.2;55.8;75.6
13129;194.2;55.2;75.6
13130;195.7;54.6;75.6
13131;194.6;54.0;75.6
13132;195.9;53.4;75.6
13133;194.3;52.8;75.6
13134;195.1;52.2;75.6
13135;193.4;51.6;75.6
13136;195.1;51.0;75.6
13137;195.4;50.4;75.6
13138;194.3;49.8;75.6
13139;195.2;49.2;75.6
13140;195.0;48.6;75.6
13141;195.2;48.0;75.6
13142;194.4;47.4;75.6
13143;195.9;46.8;75.6
13144;195.4;46.2;75.6
13145;196.6;45.6;75.6
13146;193.9;45.0;75.6
13147;195.7;44.4;75.6
13148;196.2;43.8;75.6
13149;195.4;43.2;75.6
13150;195.2;42.6;75.6
13151;196.0;42.0;75.6
13152;195.7;41.4;75.6
13153;194.5;40.8;75.6
13154;196.9;40.2;75.6
13155;195.0;39.6;75.6
13156;196.6;39.0;75.6
13157;196.4;38.4;75.6
13158;196.8;37.8;75.6
13159;196.7;37.2;75.6
13160;195.1;36.6;75.6
13161;196.4;36.0;75.6
13162;196.6;35.4;75.6
13163;196.6;34.8;75.6
13164;195.1;34.2;75.6
13165;196.9;33.6;75.6
13166;195.9;33.0;75.6
13167;195.5;32.4;75.6
13168;196.6;31.8;75.6
13169;195.6;31.2;75.6
13170;196.9;30.6;75.6
13171;195.5;30.0;75.6
13172;194.6;29.4;75.6
13173;196.3;28.8;75.6
13174;196.1;28.2;75.6
13175;196.0;27.6;75.6
13176;195.9;27.0;75.6
13177;197.0;26.4;75.6
13178;195.3;25.8;75.6
13179;196.8;25.2;75.6
13180;196.6;24.6;75.6
13181;195.9;24.0;75.6
13182;195.2;23.4;75.6
13183;197.3;22.8;75.6
13184;194.2;22.2;75.6
13185;194.5;21.6;75.6
13186;197.1;21.0;75.6
13187;196.9;20.4;75.6
13188;194.9;19.8;75.6
13189;195.8;19.2;75.6
13190;197.1;18.6;75.6
13191;196.4;18.0;75.6
13192;193.7;17.4;75.6
13193;195.9;16.8;75.6
13194;194.7;16.2;75.6
13195;195.5;15.6;75.6
13196;196.4;15.0;75.6
13197;196.0;14.4;75.6
13198;196.2;13.8;75.6
13199;196.4;13.2;75.6
13200;197.1;12.6;75.6
13201;194.9;12.0;75.6
13202;196.5;11.4;75.6
13203;195.5;10.8;75.6
13204;195.8;10.2;75.6
13205;196.5;9.6;75.6
13206;196.8;9.0;75.6
13207;196.7;8.4;75.6
13208;196.6;7.8;75.6
13209;196.1;7.2;75.6
13210;197.5;6.6;75.6
13211;195.7;6.0;75.6
13212;194.4;5.4;75.6
13213;195.6;4.8;75.6
13214;197.3;4.2;75.6
13215;195.4;3.6;75.6
13216;196.3;3.0;75.6
13217;194.7;2.4;75.6
13218;195.9;1.8;75.6
13219;195.9;1.2;75.6
13220;195.2;0.6;75.6
13221;195.6;0.0;75.6
13222;194.1;-0.6;79.2
13223;188.9;0.0;79.2
13224;188.5;0.6;79.2
13225;188.4;1.2;79.2
13226;188.4;1.8;79.2
13227;189.6;2.4;79.2
13228;189.0;3.0;79.2
13229;189.0;3.6;79.2
13230;189.0;4.2;79.2
13231;189.0;4.8;79.2
13232;188.8;5.4;79.2
13233;189.3;6.0;79.2
13234;188.2;6.6;79.2
13235;188.4;7.2;79.2
13236;189.9;7.8;79.2
13237;188.7;8.4;79.2
13238;189.6;9.0;79.2
13239;188.9;9.6;79.2
13240;189.1;10.2;79.2
13241;189.8;10.8;79.2
13242;189.2;11.4;79.2
13243;188.3;12.0;79.2
13244;188.9;12.6;79.2
13245;189.4;13.2;79.2
13246;189.0;13.8;79.2
13247;188.1;14.4;79.2
13248;188.5;15.0;79.2
13249;188.2;15.6;79.2
13250;188.5;16.2;79.2
13251;189.0;16.8;79.2
13252;189.1;17.4;79.2
13253;188.6;18.0;79.2
13254;189.0;18.6;79.2
13255;189.6;19.2;79.2
13256;188.9;19.8;79.2
13257;189.0;20.4;79.2
13258;189.3;21.0;79.2
13259;188.1;21.6;79.2
13260;188.7;22.2;79.2
13261;189.4;22.8;79.2
13262;189.2;23.4;79.2
13263;189.4;24.0;79.2
13264;190.2;24.6;79.2
13265;188.4;25.2;79.2
13266;189.2;25.8;79.2
13267;188.8;26.4;79.2
13268;189.2;27.0;79.2
13269;188.8;27.6;79.2
13270;188.7;28.2;79.2
13271;189.0;28.8;79.2
13272;188.5;29.4;79.2
13273;189.2;30.0;79.2
13274;188.4;30.6;79.2
13275;189.5;31.2;79.2
13276;189.4;31.8;79.2
13277;188.5;32.4;79.2
13278;189.5;33.0;79.2
13279;189.3;33.6;79.2
13280;189.7;34.2;79.2
13281;188.4;34.8;79.2
13282;189.8;35.4;79.2
13283;188.6;36.0;79.2
13284;188.6;36.6;79.2
13285;189.3;37.2;79.2
13286;188.6;37.8;79.2
13287;189.8;38.4;79.2
13288;189.8;39.0;79.2
13289;189.5;39.6;79.2
13290;189.9;40.2;79.2
13291;191.0;40.8;79.2
13292;191.9;41.4;79.2
13293;189.6;42.0;79.2
13294;190.4;42.6;79.2
13295;191.0;43.2;79.2
13296;190.6;43.8;79.2
13297;190.6;44.4;79.2
13298;190.8;45.0;79.2
13299;190.0;45.6;79.2
13300;190.7;46.2;79.2
13301;190.4;46.8;79.2
13302;190.8;47.4;79.2
13303;190.3;48.0;79.2
13304;190.5;48.6;79.2
13305;190.0;49.2;79.2
13306;189.0;49.8;79.2
13307;191.7;50.4;79.2
13308;190.3;51.0;79.2
13309;190.0;51.6;79.2
13310;189.2;52.2;79.2
13311;189.5;52.8;79.2
13312;191.1;53.4;79.2
13313;189.9;54.0;79.2
13314;190.0;54.6;79.2
13315;188.4;55.2;79.2
13316;189.8;55.8;79.2
13317;191.2;56.4;79.2
13318;188.3;57.0;79.2
13319;189.4;57.6;79.2
13320;189.9;58.2;79.2
13321;188.9;58.8;79.2
13322;189.4;59.4;79.2
13323;189.5;60.0;79.2
13324;188.3;60.6;79.2
13325;188.8;61.2;79.2
13326;188.3;61.8;79.2
13327;190.0;62.4;79.2
13328;191.2;63.0;79.2
13329;190.7;63.6;79.2
13330;190.1;64.2;79.2
13331;189.9;64.8;79.2
13332;191.1;65.4;79.2
13333;190.2;66.0;79.2
13334;190.7;66.6;79.2
13335;190.1;67.2;79.2
13336;190.7;67.8;79.2
13337;189.4;68.4;79.2
13338;189.3;69.0;79.2
13339;189.9;69.6;79.2
13340;190.2;70.2;79.2
13341;189.9;70.8;79.2
13342;190.1;71.4;79.2
13343;190.3;72.0;79.2
13344;190.2;72.6;79.2
13345;189.2;73.2;79.2
13346;189.7;73.8;79.2
13347;189.1;74.4;79.2
13348;187.9;75.0;79.2
13349;190.3;75.6;79.2
13350;189.3;76.2;79.2
13351;189.4;76.8;79.2
13352;188.9;77.4;79.2
13353;189.1;78.0;79.2
13354;188.3;78.6;79.2
13355;189.0;79.2;79.2
13356;188.7;79.8;79.2
13357;188.5;80.4;79.2
13358;188.8;81.0;79.2
13359;189.7;81.6;79.2
13360;189.9;82.2;79.2
13361;189.3;82.8;79.2
13362;188.6;83.4;79.2
13363;188.9;84.0;79.2
13364;189.6;84.6;79.2
13365;188.3;85.2;79.2
13366;188.6;85.8;79.2
13367;189.6;86.4;79.2
13368;188.9;87.0;79.2
13369;188.1;87.6;79.2
13370;189.7;88.2;79.2
13371;188.2;88.8;79.2
13372;189.3;89.4;79.2
13373;189.9;90.0;79.2
13374;188.8;90.6;79.2
13375;189.8;91.2;79.2
13376;188.5;91.8;79.2
13377;189.8;92.4;79.2
13378;189.0;93.0;79.2
13379;189.0;93.6;79.2
13380;188.7;94.2;79.2
13381;188.0;94.8;79.2
13382;189.2;95.4;79.2
13383;189.2;96.0;79.2
13384;189.6;96.6;79.2
13385;187.5;97.2;79.2
13386;189.4;97.8;79.2
13387;189.0;98.4;79.2
13388;188.1;99.0;79.2
13389;189.5;99.6;79.2
13390;188.0;100.2;79.2
13391;189.3;100.8;79.2
13392;189.3;101.4;79.2
13393;189.9;102.0;79.2
13394;187.9;102.6;79.2
13395;188.1;103.2;79.2
13396;189.1;103.8;79.2
13397;190.2;104.4;79.2
13398;190.2;105.0;79.2
13399;187.9;105.6;79.2
13400;189.1;106.2;79.2
13401;188.9;106.8;79.2
13402;188.3;107.4;79.2
13403;189.2;108.0;79.2
13404;189.8;108.6;79.2
13405;188.4;109.2;79.2
13406;188.6;109.8;79.2
13407;188.8;110.4;79.2
13408;189.9;111.0;79.2
13409;188.7;111.6;79.2
13410;187.3;112.2;79.2
13411;188.1;112.8;79.2
13412;189.1;113.4;79.2
13413;190.4;114.0;79.2
13414;187.9;114.6;79.2
13415;187.5;115.2;79.2
13416;187.8;115.8;79.2
13417;188.1;116.4;79.2
13418;188.6;117.0;79.2
13419;188.4;117.6;79.2
13420;188.2;118.2;79.2
13421;188.9;118.8;79.2
13422;189.1;119.4;79.2
13423;189.0;120.0;79.2
13424;189.2;120.6;79.2
13425;190.0;121.2;79.2
13426;188.3;121.8;79.2
13427;187.9;122.4;79.2
13428;187.9;123.0;79.2
13429;189.0;123.6;79.2
13430;188.6;124.2;79.2
13431;189.6;124.8;79.2
13432;188.5;125.4;79.2
13433;189.4;126.0;79.2
13434;189.4;126.6;79.2
13435;189.7;127.2;79.2
13436;188.1;127.8;79.2
13437;189.1;128.4;79.2
13438;188.4;129.0;79.2
13439;189.5;129.6;79.2
13440;188.0;130.2;79.2
13441;189.5;130.8;79.2
13442;190.4;131.4;79.2
13443;189.2;132.0;79.2
13444;188.2;132.6;79.2
13445;189.3;133.2;79.2
13446;189.5;133.8;79.2
13447;189.8;134.4;79.2
13448;189.9;135.0;79.2
13449;189.2;135.6;79.2
13450;188.8;136.2;79.2
13451;190.0;136.8;79.2
13452;188.6;137.4;79.2
13453;188.2;138.0;79.2
13454;190.0;138.6;79.2
13455;188.3;139.2;79.2
13456;188.9;139.8;79.2
13457;190.0;140.4;79.2
13458;189.0;141.0;79.2
13459;189.0;141.6;79.2
13460;188.5;142.2;79.2
13461;189.5;142.8;79.2
13462;189.7;143.4;79.2
13463;189.6;144.0;79.2
13464;189.2;144.6;79.2
13465;188.9;145.2;79.2
13466;189.2;145.8;79.2
13467;188.9;146.4;79.2
13468;189.8;147.0;79.2
13469;190.1;147.6;79.2
13470;189.0;148.2;79.2
13471;189.6;148.8;79.2
13472;190.0;149.4;79.2
13473;189.7;150.0;79.2
13474;190.1;150.6;79.2
13475;189.9;151.2;79.2
13476;190.0;151.8;79.2
13477;189.7;152.4;79.2
13478;189.9;153.0;79.2
13479;190.6;153.6;79.2
13480;189.5;154.2;79.2
13481;189.0;154.8;79.2
13482;191.1;155.4;79.2
13483;190.3;156.0;79.2
13484;189.3;156.6;79.2
13485;191.0;157.2;79.2
13486;190.1;157.8;79.2
13487;188.9;158.4;79.2
13488;189.9;159.0;79.2
13489;189.9;159.6;79.2
13490;190.5;160.2;79.2
13491;189.9;160.8;79.2
13492;189.8;161.4;79.2
13493;190.8;162.0;79.2
13494;190.0;162.6;79.2
13495;190.6;163.2;79.2
13496;189.4;163.8;79.2
13497;190.9;164.4;79.2
13498;190.6;165.0;79.2
13499;190.3;165.6;79.2
13500;190.4;166.2;79.2
13501;189.8;166.8;79.2
13502;189.5;167.4;79.2
13503;190.2;168.0;79.2
13504;190.5;168.6;79.2
13505;189.6;169.2;79.2
13506;189.7;169.8;79.2
13507;190.9;170.4;79.2
13508;189.9;171.0;79.2
13509;189.5;171.6;79.2
13510;189.2;172.2;79.2
13511;188.4;172.8;79.2
13512;189.7;173.4;79.2
13513;189.2;174.0;79.2
13514;189.1;174.6;79.2
13515;189.5;175.2;79.2
13516;189.5;175.8;79.2
13517;190.3;176.4;79.2
13518;189.7;177.0;79.2
13519;190.2;177.6;79.2
13520;189.9;178.2;79.2
13521;189.5;178.8;79.2
13522;188.5;179.4;79.2
13523;189.4;180.0;79.2
13524;188.6;180.6;79.2
13525;189.5;181.2;79.2
13526;188.3;181.8;79.2
13527;188.3;182.4;79.2
13528;189.5;183.0;79.2
13529;188.8;183.6;79.2
13530;188.9;184.2;79.2
13531;188.8;184.8;79.2
13532;189.2;185.4;79.2
13533;188.1;186.0;79.2
13534;188.6;186.6;79.2
13535;188.4;187.2;79.2
13536;188.4;187.8;79.2
13537;187.7;188.4;79.2
13538;188.5;189.0;79.2
13539;188.2;189.6;79.2
13540;188.0;190.2;79.2
13541;188.8;190.8;79.2
13542;187.5;191.4;79.2
13543;187.7;192.0;79.2
13544;188.6;192.6;79.2
13545;188.9;193.2;79.2
13546;188.5;193.8;79.2
13547;187.9;194.4;79.2
13548;188.0;195.0;79.2
13549;188.1;195.6;79.2
13550;188.6;196.2;79.2
13551;188.3;196.8;79.2
13552;188.0;197.4;79.2
13553;188.5;198.0;79.2
13554;187.9;198.6;79.2
13555;188.9;199.2;79.2
13556;187.8;199.8;79.2
13557;189.0;200.4;79.2
13558;187.9;201.0;79.2
13559;189.2;201.6;79.2
13560;189.4;202.2;79.2
13561;188.9;202.8;79.2
13562;188.7;203.4;79.2
13563;189.5;204.0;79.2
13564;188.9;204.6;79.2
13565;189.0;205.2;79.2
13566;189.5;205.8;79.2
13567;188.9;206.4;79.2
13568;189.6;207.0;79.2
13569;189.5;207.6;79.2
13570;188.6;208.2;79.2
13571;189.9;208.8;79.2
13572;190.1;209.4;79.2
13573;189.1;210.0;79.2
13574;188.9;210.6;79.2
13575;190.3;211.2;79.2
13576;188.4;211.8;79.2
13577;188.0;212.4;79.2
13578;188.8;213.0;79.2
13579;189.7;213.6;79.2
13580;190.5;214.2;79.2
13581;189.4;214.8;79.2
13582;189.9;215.4;79.2
13583;189.5;216.0;79.2
13584;190.1;216.6;79.2
13585;188.6;217.2;79.2
13586;189.7;217.8;79.2
13587;190.4;218.4;79.2
13588;190.2;219.0;79.2
13589;190.6;219.6;79.2
13590;189.8;220.2;79.2
13591;190.1;220.8;79.2
13592;189.4;221.4;79.2
13593;190.3;222.0;79.2
13594;190.1;222.6;79.2
13595;190.6;223.2;79.2
13596;189.7;223.8;79.2
13597;190.6;224.4;79.2
13598;191.1;225.0;79.2
13599;190.5;225.6;79.2
13600;190.5;226.2;79.2
13601;190.1;226.8;79.2
13602;190.1;227.4;79.2
13603;190.6;228.0;79.2
13604;190.8;228.6;79.2
13605;190.1;229.2;79.2
13606;190.2;229.8;79.2
13607;190.3;230.4;79.2
13608;190.5;231.0;79.2
13609;190.1;231.6;79.2
13610;189.0;232.2;79.2
13611;190.7;232.8;79.2
13612;190.8;233.4;79.2
13613;190.1;234.0;79.2
13614;189.1;234.6;79.2
13615;190.1;235.2;79.2
13616;190.6;235.8;79.2
13617;190.6;236.4;79.2
13618;190.9;237.0;79.2
13619;190.9;237.6;79.2
13620;190.0;238.2;79.2
13621;190.8;238.8;79.2
13622;189.1;239.4;79.2
13623;189.7;240.0;79.2
13624;189.5;240.6;79.2
13625;188.9;241.2;79.2
13626;189.0;241.8;79.2
13627;188.8;242.4;79.2
13628;189.8;243.0;79.2
13629;189.2;243.6;79.2
13630;190.0;244.2;79.2
13631;189.9;244.8;79.2
13632;190.0;245.4;79.2
13633;189.5;246.0;79.2
13634;189.9;246.6;79.2
13635;189.6;247.2;79.2
13636;189.6;247.8;79.2
13637;189.8;248.4;79.2
13638;189.2;249.0;79.2
13639;188.7;249.6;79.2
13640;189.7;250.2;79.2
13641;188.1;250.8;79.2
13642;188.5;251.4;79.2
13643;189.6;252.0;79.2
13644;189.6;252.6;79.2
13645;188.6;253.2;79.2
13646;188.9;253.8;79.2
13647;189.0;254.4;79.2
13648;188.5;255.0;79.2
13649;189.6;255.6;79.2
13650;189.8;256.2;79.2
13651;187.7;256.8;79.2
13652;189.1;257.4;79.2
13653;188.4;258.0;79.2
13654;188.4;258.6;79.2
13655;189.4;259.2;79.2
13656;189.3;259.8;79.2
13657;188.8;260.4;79.2
13658;188.7;261.0;79.2
13659;188.6;261.6;79.2
13660;189.7;262.2;79.2
13661;188.2;262.8;79.2
13662;188.4;263.4;79.2
13663;188.7;264.0;79.2
13664;189.6;264.6;79.2
13665;187.9;265.2;79.2
13666;188.0;265.8;79.2
13667;189.3;266.4;79.2
13668;188.4;267.0;79.2
13669;189.0;267.6;79.2
13670;189.0;268.2;79.2
13671;188.8;268.8;79.2
13672;188.7;269.4;79.2
13673;188.7;270.0;79.2
13674;189.0;270.6;79.2
13675;188.4;271.2;79.2
13676;189.2;271.8;79.2
13677;188.4;272.4;79.2
13678;187.9;273.0;79.2
13679;189.0;273.6;79.2
13680;188.1;274.2;79.2
13681;188.5;274.8;79.2
13682;188.2;275.4;79.2
13683;188.8;276.0;79.2
13684;188.7;276.6;79.2
13685;188.9;277.2;79.2
13686;187.9;277.8;79.2
13687;188.1;278.4;79.2
13688;188.6;279.0;79.2
13689;188.4;279.6;79.2
13690;187.4;280.2;79.2
13691;188.4;280.8;79.2
13692;188.0;281.4;79.2
13693;189.8;282.0;79.2
13694;188.5;282.6;79.2
13695;189.9;283.2;79.2
13696;188.5;283.8;79.2
13697;188.8;284.4;79.2
13698;186.7;285.0;79.2
13699;188.7;285.6;79.2
13700;189.0;286.2;79.2
13701;187.3;286.8;79.2
13702;189.1;287.4;79.2
13703;187.6;288.0;79.2
13704;190.8;288.6;79.2
13705;189.7;289.2;79.2
13706;188.0;289.8;79.2
13707;188.9;290.4;79.2
13708;189.5;291.0;79.2
13709;190.4;291.6;79.2
13710;189.2;292.2;79.2
13711;189.8;292.8;79.2
