Nr;Distance;Azimuth;Elevation
5902;689;164.55;3.6
5903;690;164.7;3.6
5904;691;164.85;3.6
5905;692;165.0;3.6
5906;694;165.15;3.6
5907;697;165.3;3.6
5908;65535;165.45;3.6
5909;65535;165.6;3.6
5910;65535;165.75;3.6
5911;65535;165.9;3.6
5912;65535;166.05;3.6
5913;65535;166.2;3.6
5914;65535;166.35;3.6
5915;65535;166.5;3.6
5916;65535;166.65;3.6
5917;65535;166.8;3.6
5918;65535;166.95;3.6
5919;65535;167.1;3.6
5920;65535;167.25;3.6
5921;65535;167.4;3.6
5922;65535;167.55;3.6
5923;65535;167.7;3.6
5924;65535;167.85;3.6
5925;65535;168.0;3.6
5926;65535;168.15;3.6
5927;65535;168.3;3.6
5928;65535;168.45;3.6
5929;65535;168.6;3.6
5930;65535;168.75;3.6
5931;65535;168.9;3.6
5932;65535;169.05;3.6
5933;65535;169.2;3.6
5934;65535;169.35;3.6
5935;981;169.5;3.6
5936;987;169.65;3.6
5937;995;169.8;3.6
5938;1001;169.95;3.6
5939;1007;170.1;3.6
5940;1014;170.25;3.6
5941;1021;170.4;3.6
5942;1027;170.55;3.6
5943;1033;170.7;3.6
5944;1039;170.85;3.6
5945;1043;171.0;3.6
5946;1047;171.15;3.6
5947;1050;171.3;3.6
5948;1052;171.45;3.6
5949;1054;171.6;3.6
5950;1055;171.75;3.6
5951;1056;171.9;3.6
5952;1057;172.05;3.6
5953;1056;172.2;3.6
5954;1054;172.35;3.6
5955;1052;172.5;3.6
5956;1048;172.65;3.6
5957;1043;172.8;3.6
5958;1038;172.95;3.6
5959;1033;173.1;3.6
5960;1028;173.25;3.6
5961;1021;173.4;3.6
5962;1015;173.55;3.6
5963;1010;173.7;3.6
5964;1004;173.85;3.6
5965;999;174.0;3.6
5966;994;174.15;3.6
5967;990;174.3;3.6
5968;986;174.45;3.6
5969;982;174.6;3.6
5970;979;174.75;3.6
5971;976;174.9;3.6
5972;973;175.05;3.6
5973;971;175.2;3.6
5974;969;175.35;3.6
5975;967;175.5;3.6
5976;966;175.65;3.6
5977;965;175.8;3.6
5978;963;175.95;3.6
5979;962;176.1;3.6
5980;961;176.25;3.6
5981;961;176.4;3.6
5982;962;176.55;3.6
5983;964;176.7;3.6
5984;966;176.85;3.6
5985;970;177.0;3.6
5986;974;177.15;3.6
5987;978;177.3;3.6
5988;982;177.45;3.6
5989;987;177.6;3.6
5990;992;177.75;3.6
5991;997;177.9;3.6
5992;1002;178.05;3.6
5993;1008;178.2;3.6
5994;1012;178.35;3.6
5995;1017;178.5;3.6
5996;1021;178.65;3.6
5997;1024;178.8;3.6
5998;1027;178.95;3.6
5999;1029;179.1;3.6
6000;1030;179.25;3.6
6001;1031;179.4;3.6
6002;1031;179.55;3.6
6003;1031;179.7;3.6
6004;1030;179.85;3.6
6005;1031;180.0;4.5
6006;1034;179.85;4.5
6007;1033;179.7;4.5
6008;1034;179.55;4.5
6009;1035;179.4;4.5
6010;1036;179.25;4.5
6011;1035;179.1;4.5
6012;1037;178.95;4.5
6013;1038;178.8;4.5
6014;1038;178.65;4.5
6015;1038;178.5;4.5
6016;1039;178.35;4.5
6017;1038;178.2;4.5
6018;1037;178.05;4.5
6019;1039;177.9;4.5
6020;1039;177.75;4.5
6021;1036;177.6;4.5
6022;1037;177.45;4.5
6023;1039;177.3;4.5
6024;1036;177.15;4.5
6025;1037;177.0;4.5
6026;1039;176.85;4.5
6027;1037;176.7;4.5
6028;1037;176.55;4.5
6029;1039;176.4;4.5
6030;1039;176.25;4.5
6031;1038;176.1;4.5
6032;1039;175.95;4.5
6033;1040;175.8;4.5
6034;1038;175.65;4.5
6035;1040;175.5;4.5
6036;1041;175.35;4.5
6037;1040;175.2;4.5
6038;1041;175.05;4.5
6039;1042;174.9;4.5
6040;1042;174.75;4.5
6041;1043;174.6;4.5
6042;1045;174.45;4.5
6043;1046;174.3;4.5
6044;1047;174.15;4.5
6045;1048;174.0;4.5
6046;1048;173.85;4.5
6047;1049;173.7;4.5
6048;1051;173.55;4.5
6049;1051;173.4;4.5
6050;1052;173.25;4.5
6051;1054;173.1;4.5
6052;1054;172.95;4.5
6053;1055;172.8;4.5
6054;1056;172.65;4.5
6055;1056;172.5;4.5
6056;1057;172.35;4.5
6057;1057;172.2;4.5
6058;1058;172.05;4.5
6059;1059;171.9;4.5
6060;1060;171.75;4.5
6061;1060;171.6;4.5
6062;1061;171.45;4.5
6063;1061;171.3;4.5
6064;1062;171.15;4.5
6065;1062;171.0;4.5
6066;1063;170.85;4.5
6067;1062;170.7;4.5
6068;1062;170.55;4.5
6069;1061;170.4;4.5
6070;1059;170.25;4.5
6071;1056;170.1;4.5
6072;1053;169.95;4.5
6073;1049;169.8;4.5
6074;1047;169.65;4.5
6075;1044;169.5;4.5
6076;65535;169.35;4.5
6077;65535;169.2;4.5
6078;65535;169.05;4.5
6079;65535;168.9;4.5
6080;65535;168.75;4.5
6081;65535;168.6;4.5
6082;65535;168.45;4.5
6083;65535;168.3;4.5
6084;65535;168.15;4.5
6085;65535;168.0;4.5
6086;65535;167.85;4.5
6087;65535;167.7;4.5
6088;65535;167.55;4.5
6089;65535;167.4;4.5
6090;65535;167.25;4.5
6091;65535;167.1;4.5
6092;65535;166.95;4.5
6093;65535;166.8;4.5
6094;65535;166.65;4.5
6095;65535;166.5;4.5
6096;65535;166.35;4.5
6097;65535;166.2;4.5
6098;65535;166.05;4.5
6099;65535;165.9;4.5
6100;65535;165.75;4.5
6101;65535;165.6;4.5
6102;756;165.45;4.5
6103;749;165.3;4.5
6104;742;165.15;4.5
6105;735;165.0;4.5
6106;730;164.85;4.5
6107;724;164.7;4.5
6108;719;164.55;4.5
6109;715;164.4;4.5
6110;712;164.25;4.5
6111;709;164.1;4.5
6112;706;163.95;4.5
6113;704;163.8;4.5
6114;701;163.65;4.5
6115;699;163.5;4.5
6116;696;163.35;4.5
6117;694;163.2;4.5
6118;692;163.05;4.5
6119;690;162.9;4.5
6120;688;162.75;4.5
6121;686;162.6;4.5
6122;685;162.45;4.5
6123;682;162.3;4.5
6124;679;162.15;4.5
6125;676;162.0;4.5
6126;672;161.85;4.5
6127;668;161.7;4.5
6128;664;161.55;4.5
6129;659;161.4;4.5
6130;654;161.25;4.5
6131;649;161.1;4.5
6132;644;160.95;4.5
6133;640;160.8;4.5
6134;635;160.65;4.5
6135;631;160.5;4.5
6136;628;160.35;4.5
6137;624;160.2;4.5
6138;620;160.05;4.5
6139;617;159.9;4.5
6140;614;159.75;4.5
6141;610;159.6;4.5
6142;607;159.45;4.5
6143;604;159.3;4.5
6144;601;159.15;4.5
6145;598;159.0;4.5
6146;595;158.85;4.5
6147;592;158.7;4.5
6148;589;158.55;4.5
6149;586;158.4;4.5
6150;583;158.25;4.5
6151;580;158.1;4.5
6152;577;157.95;4.5
6153;575;157.8;4.5
6154;572;157.65;4.5
6155;569;157.5;4.5
6156;566;157.35;4.5
6157;563;157.2;4.5
6158;560;157.05;4.5
6159;557;156.9;4.5
6160;554;156.75;4.5
6161;551;156.6;4.5
6162;548;156.45;4.5
6163;546;156.3;4.5
6164;543;156.15;4.5
6165;541;156.0;4.5
6166;538;155.85;4.5
6167;536;155.7;4.5
6168;533;155.55;4.5
6169;531;155.4;4.5
6170;529;155.25;4.5
6171;527;155.1;4.5
6172;526;154.95;4.5
6173;524;154.8;4.5
6174;523;154.65;4.5
6175;522;154.5;4.5
6176;520;154.35;4.5
6177;518;154.2;4.5
6178;516;154.05;4.5
6179;515;153.9;4.5
6180;512;153.75;4.5
6181;65535;153.6;4.5
6182;65535;153.45;4.5
6183;65535;153.3;4.5
6184;65535;153.15;4.5
6185;65535;153.0;4.5
6186;65535;152.85;4.5
6187;65535;152.7;4.5
6188;65535;152.55;4.5
6189;65535;152.4;4.5
6190;65535;152.25;4.5
6191;65535;152.1;4.5
6192;65535;151.95;4.5
6193;65535;151.8;4.5
6194;65535;151.65;4.5
6195;65535;151.5;4.5
6196;65535;151.35;4.5
6197;65535;151.2;4.5
6198;65535;151.05;4.5
6199;65535;150.9;4.5
6200;65535;150.75;4.5
6201;65535;150.6;4.5
6202;65535;150.45;4.5
6203;65535;150.3;4.5
6204;65535;150.15;4.5
6205;65535;150.0;4.5
6206;65535;149.85;4.5
6207;65535;149.7;4.5
6208;65535;149.55;4.5
6209;65535;149.4;4.5
6210;65535;149.25;4.5
6211;65535;149.1;4.5
6212;65535;148.95;4.5
6213;65535;148.8;4.5
6214;65535;148.65;4.5
6215;65535;148.5;4.5
6216;65535;148.35;4.5
6217;65535;148.2;4.5
6218;65535;148.05;4.5
6219;65535;147.9;4.5
6220;65535;147.75;4.5
6221;65535;147.6;4.5
6222;65535;147.45;4.5
6223;65535;147.3;4.5
6224;65535;147.15;4.5
6225;65535;147.0;4.5
6226;65535;146.85;4.5
6227;65535;146.7;4.5
6228;65535;146.55;4.5
6229;65535;146.4;4.5
6230;65535;146.25;4.5
6231;65535;146.1;4.5
6232;65535;145.95;4.5
6233;65535;145.8;4.5
6234;65535;145.65;4.5
6235;65535;145.5;4.5
6236;65535;145.35;4.5
6237;65535;145.2;4.5
6238;65535;145.05;4.5
6239;65535;144.9;4.5
6240;65535;144.75;4.5
6241;65535;144.6;4.5
6242;65535;144.45;4.5
6243;65535;144.3;4.5
6244;65535;144.15;4.5
6245;65535;144.0;4.5
6246;65535;143.85;4.5
6247;65535;143.7;4.5
6248;65535;143.55;4.5
6249;65535;143.4;4.5
6250;65535;143.25;4.5
6251;65535;143.1;4.5
6252;65535;142.95;4.5
6253;65535;142.8;4.5
6254;65535;142.65;4.5
6255;65535;142.5;4.5
6256;65535;142.35;4.5
6257;65535;142.2;4.5
6258;65535;142.05;4.5
6259;65535;141.9;4.5
6260;65535;141.75;4.5
6261;342;141.6;4.5
6262;343;141.45;4.5
6263;346;141.3;4.5
6264;349;141.15;4.5
6265;352;141.0;4.5
6266;355;140.85;4.5
6267;357;140.7;4.5
6268;359;140.55;4.5
6269;360;140.4;4.5
6270;361;140.25;4.5
6271;361;140.1;4.5
6272;361;139.95;4.5
6273;360;139.8;4.5
6274;359;139.65;4.5
6275;358;139.5;4.5
6276;357;139.35;4.5
6277;356;139.2;4.5
6278;355;139.05;4.5
6279;355;138.9;4.5
6280;355;138.75;4.5
6281;355;138.6;4.5
6282;356;138.45;4.5
6283;358;138.3;4.5
6284;361;138.15;4.5
6285;365;138.0;4.5
6286;370;137.85;4.5
6287;376;137.7;4.5
6288;384;137.55;4.5
6289;393;137.4;4.5
6290;459;137.25;4.5
6291;462;137.1;4.5
6292;467;136.95;4.5
6293;472;136.8;4.5
6294;477;136.65;4.5
6295;481;136.5;4.5
6296;483;136.35;4.5
6297;484;136.2;4.5
6298;484;136.05;4.5
6299;483;135.9;4.5
6300;481;135.75;4.5
6301;478;135.6;4.5
6302;474;135.45;4.5
6303;471;135.3;4.5
6304;467;135.15;4.5
6305;463;135.0;4.5
6306;458;134.85;4.5
6307;453;134.7;4.5
6308;447;134.55;4.5
6309;441;134.4;4.5
6310;435;134.25;4.5
6311;428;134.1;4.5
6312;421;133.95;4.5
6313;414;133.8;4.5
6314;406;133.65;4.5
6315;399;133.5;4.5
6316;392;133.35;4.5
6317;385;133.2;4.5
6318;379;133.05;4.5
6319;373;132.9;4.5
6320;367;132.75;4.5
6321;362;132.6;4.5
6322;358;132.45;4.5
6323;354;132.3;4.5
6324;350;132.15;4.5
6325;347;132.0;4.5
6326;341;131.85;4.5
6327;339;131.7;4.5
6328;337;131.55;4.5
6329;335;131.4;4.5
6330;334;131.25;4.5
6331;332;131.1;4.5
6332;331;130.95;4.5
6333;329;130.8;4.5
6334;328;130.65;4.5
6335;326;130.5;4.5
6336;325;130.35;4.5
6337;324;130.2;4.5
6338;323;130.05;4.5
6339;322;129.9;4.5
6340;321;129.75;4.5
6341;320;129.6;4.5
6342;318;129.45;4.5
6343;317;129.3;4.5
6344;316;129.15;4.5
6345;315;129.0;4.5
6346;314;128.85;4.5
6347;314;128.7;4.5
6348;313;128.55;4.5
6349;312;128.4;4.5
6350;311;128.25;4.5
6351;310;128.1;4.5
6352;310;127.95;4.5
6353;309;127.8;4.5
6354;308;127.65;4.5
6355;307;127.5;4.5
6356;306;127.35;4.5
6357;306;127.2;4.5
6358;305;127.05;4.5
6359;304;126.9;4.5
6360;304;126.75;4.5
6361;303;126.6;4.5
6362;303;126.45;4.5
6363;302;126.3;4.5
6364;302;126.15;4.5
6365;301;126.0;4.5
6366;301;125.85;4.5
6367;301;125.7;4.5
6368;301;125.55;4.5
6369;301;125.4;4.5
6370;300;125.25;4.5
6371;300;125.1;4.5
6372;300;124.95;4.5
6373;300;124.8;4.5
6374;300;124.65;4.5
6375;300;124.5;4.5
6376;299;124.35;4.5
6377;299;124.2;4.5
6378;298;124.05;4.5
6379;298;123.9;4.5
6380;297;123.75;4.5
6381;297;123.6;4.5
6382;296;123.45;4.5
6383;295;123.3;4.5
6384;295;123.15;4.5
6385;294;123.0;4.5
6386;293;122.85;4.5
6387;293;122.7;4.5
6388;292;122.55;4.5
6389;292;122.4;4.5
6390;291;122.25;4.5
6391;291;122.1;4.5
6392;290;121.95;4.5
6393;289;121.8;4.5
6394;289;121.65;4.5
6395;288;121.5;4.5
6396;287;121.35;4.5
6397;287;121.2;4.5
6398;286;121.05;4.5
6399;285;120.9;4.5
6400;285;120.75;4.5
6401;284;120.6;4.5
6402;283;120.45;4.5
6403;283;120.3;4.5
6404;282;120.15;4.5
6405;282;120.0;4.5
6406;282;119.85;4.5
6407;281;119.7;4.5
6408;280;119.55;4.5
6409;280;119.4;4.5
6410;280;119.25;4.5
6411;279;119.1;4.5
6412;279;118.95;4.5
6413;278;118.8;4.5
6414;278;118.65;4.5
6415;277;118.5;4.5
6416;277;118.35;4.5
6417;276;118.2;4.5
6418;276;118.05;4.5
6419;275;117.9;4.5
6420;275;117.75;4.5
6421;274;117.6;4.5
6422;274;117.45;4.5
6423;273;117.3;4.5
6424;273;117.15;4.5
6425;272;117.0;4.5
6426;272;116.85;4.5
6427;272;116.7;4.5
6428;271;116.55;4.5
6429;271;116.4;4.5
6430;271;116.25;4.5
6431;270;116.1;4.5
6432;270;115.95;4.5
6433;270;115.8;4.5
6434;269;115.65;4.5
6435;269;115.5;4.5
6436;269;115.35;4.5
6437;269;115.2;4.5
6438;268;115.05;4.5
6439;268;114.9;4.5
6440;268;114.75;4.5
6441;267;114.6;4.5
6442;267;114.45;4.5
6443;267;114.3;4.5
6444;267;114.15;4.5
6445;266;114.0;4.5
6446;266;113.85;4.5
6447;266;113.7;4.5
6448;265;113.55;4.5
6449;265;113.4;4.5
6450;264;113.25;4.5
6451;264;113.1;4.5
6452;264;112.95;4.5
6453;263;112.8;4.5
6454;263;112.65;4.5
6455;263;112.5;4.5
6456;263;112.35;4.5
6457;262;112.2;4.5
6458;262;112.05;4.5
6459;262;111.9;4.5
6460;261;111.75;4.5
6461;261;111.6;4.5
6462;261;111.45;4.5
6463;261;111.3;4.5
6464;261;111.15;4.5
6465;260;111.0;4.5
6466;260;110.85;4.5
6467;260;110.7;4.5
6468;260;110.55;4.5
6469;260;110.4;4.5
6470;259;110.25;4.5
6471;259;110.1;4.5
6472;259;109.95;4.5
6473;259;109.8;4.5
6474;259;109.65;4.5
6475;259;109.5;4.5
6476;259;109.35;4.5
6477;258;109.2;4.5
6478;258;109.05;4.5
6479;258;108.9;4.5
6480;257;108.75;4.5
6481;257;108.6;4.5
6482;257;108.45;4.5
6483;257;108.3;4.5
6484;257;108.15;4.5
6485;257;108.0;4.5
6486;257;107.85;4.5
6487;256;107.7;4.5
6488;256;107.55;4.5
6489;256;107.4;4.5
6490;256;107.25;4.5
6491;255;107.1;4.5
6492;255;106.95;4.5
6493;255;106.8;4.5
6494;254;106.65;4.5
6495;254;106.5;4.5
6496;254;106.35;4.5
6497;254;106.2;4.5
6498;253;106.05;4.5
6499;253;105.9;4.5
6500;253;105.75;4.5
6501;253;105.6;4.5
6502;253;105.45;4.5
6503;253;105.3;4.5
6504;253;105.15;4.5
6505;253;105.0;4.5
6506;253;104.85;4.5
6507;253;104.7;4.5
6508;253;104.55;4.5
6509;253;104.4;4.5
6510;253;104.25;4.5
6511;253;104.1;4.5
6512;253;103.95;4.5
6513;253;103.8;4.5
6514;253;103.65;4.5
6515;254;103.5;4.5
6516;254;103.35;4.5
6517;255;103.2;4.5
6518;256;103.05;4.5
6519;258;102.9;4.5
6520;261;102.75;4.5
6521;266;102.6;4.5
6522;272;102.45;4.5
6523;281;102.3;4.5
6524;292;102.15;4.5
6525;301;102.0;4.5
6526;305;101.85;4.5
6527;305;101.7;4.5
6528;303;101.55;4.5
6529;300;101.4;4.5
6530;293;101.25;4.5
6531;289;101.1;4.5
6532;285;100.95;4.5
6533;281;100.8;4.5
6534;277;100.65;4.5
6535;274;100.5;4.5
6536;270;100.35;4.5
6537;267;100.2;4.5
6538;263;100.05;4.5
6539;261;99.9;4.5
6540;259;99.75;4.5
6541;257;99.6;4.5
6542;255;99.45;4.5
6543;254;99.3;4.5
6544;252;99.15;4.5
6545;252;99.0;4.5
6546;251;98.85;4.5
6547;251;98.7;4.5
6548;251;98.55;4.5
6549;251;98.4;4.5
6550;251;98.25;4.5
6551;250;98.1;4.5
6552;250;97.95;4.5
6553;250;97.8;4.5
6554;250;97.65;4.5
6555;250;97.5;4.5
6556;251;97.35;4.5
6557;252;97.2;4.5
6558;253;97.05;4.5
6559;255;96.9;4.5
6560;257;96.75;4.5
6561;260;96.6;4.5
6562;264;96.45;4.5
6563;271;96.3;4.5
6564;280;96.15;4.5
6565;348;96.0;4.5
6566;356;95.85;4.5
6567;367;95.7;4.5
6568;378;95.55;4.5
6569;396;95.4;4.5
6570;403;95.25;4.5
6571;409;95.1;4.5
6572;414;94.95;4.5
6573;418;94.8;4.5
6574;421;94.65;4.5
6575;423;94.5;4.5
6576;426;94.35;4.5
6577;427;94.2;4.5
6578;429;94.05;4.5
6579;430;93.9;4.5
6580;431;93.75;4.5
6581;431;93.6;4.5
6582;432;93.45;4.5
6583;432;93.3;4.5
6584;433;93.15;4.5
6585;433;93.0;4.5
6586;433;92.85;4.5
6587;434;92.7;4.5
6588;434;92.55;4.5
6589;434;92.4;4.5
6590;434;92.25;4.5
6591;434;92.1;4.5
6592;434;91.95;4.5
6593;434;91.8;4.5
6594;434;91.65;4.5
6595;434;91.5;4.5
6596;435;91.35;4.5
6597;435;91.2;4.5
6598;435;91.05;4.5
6599;435;90.9;4.5
6600;435;90.75;4.5
6601;435;90.6;4.5
6602;435;90.45;4.5
6603;435;90.3;4.5
6604;435;90.15;4.5
6605;435;90.0;4.5
6606;435;89.85;4.5
6607;435;89.7;4.5
6608;435;89.55;4.5
6609;435;89.4;4.5
6610;435;89.25;4.5
6611;435;89.1;4.5
6612;435;88.95;4.5
6613;435;88.8;4.5
6614;435;88.65;4.5
6615;435;88.5;4.5
6616;435;88.35;4.5
6617;435;88.2;4.5
6618;436;88.05;4.5
6619;436;87.9;4.5
6620;436;87.75;4.5
6621;436;87.6;4.5
6622;436;87.45;4.5
6623;437;87.3;4.5
6624;437;87.15;4.5
6625;437;87.0;4.5
6626;437;86.85;4.5
6627;438;86.7;4.5
6628;438;86.55;4.5
6629;438;86.4;4.5
6630;438;86.25;4.5
6631;438;86.1;4.5
6632;438;85.95;4.5
6633;439;85.8;4.5
6634;439;85.65;4.5
6635;439;85.5;4.5
6636;439;85.35;4.5
6637;439;85.2;4.5
6638;439;85.05;4.5
6639;439;84.9;4.5
6640;440;84.75;4.5
6641;440;84.6;4.5
6642;440;84.45;4.5
6643;440;84.3;4.5
6644;440;84.15;4.5
6645;440;84.0;4.5
6646;440;83.85;4.5
6647;441;83.7;4.5
6648;441;83.55;4.5
6649;441;83.4;4.5
6650;441;83.25;4.5
6651;441;83.1;4.5
6652;441;82.95;4.5
6653;442;82.8;4.5
6654;442;82.65;4.5
6655;442;82.5;4.5
6656;443;82.35;4.5
6657;443;82.2;4.5
6658;443;82.05;4.5
6659;443;81.9;4.5
6660;444;81.75;4.5
6661;444;81.6;4.5
6662;445;81.45;4.5
6663;445;81.3;4.5
6664;445;81.15;4.5
6665;446;81.0;4.5
6666;446;80.85;4.5
6667;446;80.7;4.5
6668;446;80.55;4.5
6669;446;80.4;4.5
6670;447;80.25;4.5
6671;447;80.1;4.5
6672;447;79.95;4.5
6673;448;79.8;4.5
6674;448;79.65;4.5
6675;448;79.5;4.5
6676;449;79.35;4.5
6677;449;79.2;4.5
6678;449;79.05;4.5
6679;449;78.9;4.5
6680;449;78.75;4.5
6681;448;78.6;4.5
6682;446;78.45;4.5
6683;442;78.3;4.5
6684;434;78.15;4.5
6685;424;78.0;4.5
6686;355;77.85;4.5
6687;352;77.7;4.5
6688;346;77.55;4.5
6689;341;77.4;4.5
6690;333;77.25;4.5
6691;326;77.1;4.5
6692;318;76.95;4.5
6693;310;76.8;4.5
6694;302;76.65;4.5
6695;295;76.5;4.5
6696;289;76.35;4.5
6697;283;76.2;4.5
6698;279;76.05;4.5
6699;275;75.9;4.5
6700;272;75.75;4.5
6701;269;75.6;4.5
6702;267;75.45;4.5
6703;266;75.3;4.5
6704;265;75.15;4.5
6705;264;75.0;4.5
6706;264;74.85;4.5
6707;264;74.7;4.5
6708;264;74.55;4.5
6709;264;74.4;4.5
6710;264;74.25;4.5
6711;264;74.1;4.5
6712;264;73.95;4.5
6713;264;73.8;4.5
6714;264;73.65;4.5
6715;264;73.5;4.5
6716;264;73.35;4.5
6717;263;73.2;4.5
6718;264;73.05;4.5
6719;264;72.9;4.5
6720;264;72.75;4.5
6721;264;72.6;4.5
6722;264;72.45;4.5
6723;265;72.3;4.5
6724;265;72.15;4.5
6725;265;72.0;4.5
6726;265;71.85;4.5
6727;265;71.7;4.5
6728;266;71.55;4.5
6729;266;71.4;4.5
6730;266;71.25;4.5
6731;265;71.1;4.5
6732;265;70.95;4.5
6733;265;70.8;4.5
6734;264;70.65;4.5
6735;264;70.5;4.5
6736;263;70.35;4.5
6737;263;70.2;4.5
6738;262;70.05;4.5
6739;262;69.9;4.5
6740;261;69.75;4.5
6741;260;69.6;4.5
6742;259;69.45;4.5
6743;258;69.3;4.5
6744;257;69.15;4.5
6745;256;69.0;4.5
6746;255;68.85;4.5
6747;253;68.7;4.5
6748;252;68.55;4.5
6749;251;68.4;4.5
6750;249;68.25;4.5
6751;248;68.1;4.5
6752;246;67.95;4.5
6753;245;67.8;4.5
6754;244;67.65;4.5
6755;242;67.5;4.5
6756;241;67.35;4.5
6757;239;67.2;4.5
6758;238;67.05;4.5
6759;237;66.9;4.5
6760;235;66.75;4.5
6761;234;66.6;4.5
6762;233;66.45;4.5
6763;232;66.3;4.5
6764;230;66.15;4.5
6765;229;66.0;4.5
6766;228;65.85;4.5
6767;226;65.7;4.5
6768;225;65.55;4.5
6769;224;65.4;4.5
6770;223;65.25;4.5
6771;222;65.1;4.5
6772;221;64.95;4.5
6773;220;64.8;4.5
6774;219;64.65;4.5
6775;219;64.5;4.5
6776;218;64.35;4.5
6777;218;64.2;4.5
6778;217;64.05;4.5
6779;217;63.9;4.5
6780;217;63.75;4.5
6781;216;63.6;4.5
6782;216;63.45;4.5
6783;215;63.3;4.5
6784;215;63.15;4.5
6785;215;63.0;4.5
6786;215;62.85;4.5
6787;215;62.7;4.5
6788;215;62.55;4.5
6789;215;62.4;4.5
6790;215;62.25;4.5
6791;215;62.1;4.5
6792;216;61.95;4.5
6793;216;61.8;4.5
6794;216;61.65;4.5
6795;217;61.5;4.5
6796;217;61.35;4.5
6797;217;61.2;4.5
6798;218;61.05;4.5
6799;218;60.9;4.5
6800;218;60.75;4.5
6801;218;60.6;4.5
6802;219;60.45;4.5
6803;219;60.3;4.5
6804;219;60.15;4.5
6805;220;60.0;4.5
6806;220;59.85;4.5
6807;220;59.7;4.5
6808;221;59.55;4.5
6809;221;59.4;4.5
6810;222;59.25;4.5
6811;222;59.1;4.5
6812;222;58.95;4.5
6813;223;58.8;4.5
6814;223;58.65;4.5
6815;223;58.5;4.5
6816;224;58.35;4.5
6817;225;58.2;4.5
6818;225;58.05;4.5
6819;225;57.9;4.5
6820;226;57.75;4.5
6821;226;57.6;4.5
6822;227;57.45;4.5
6823;227;57.3;4.5
6824;228;57.15;4.5
6825;228;57.0;4.5
6826;228;56.85;4.5
6827;229;56.7;4.5
6828;230;56.55;4.5
6829;230;56.4;4.5
6830;231;56.25;4.5
6831;231;56.1;4.5
6832;232;55.95;4.5
6833;232;55.8;4.5
6834;232;55.65;4.5
6835;233;55.5;4.5
6836;233;55.35;4.5
6837;233;55.2;4.5
6838;234;55.05;4.5
6839;234;54.9;4.5
6840;235;54.75;4.5
6841;235;54.6;4.5
6842;236;54.45;4.5
6843;236;54.3;4.5
6844;237;54.15;4.5
6845;237;54.0;4.5
6846;237;53.85;4.5
6847;238;53.7;4.5
6848;238;53.55;4.5
6849;239;53.4;4.5
6850;239;53.25;4.5
6851;240;53.1;4.5
6852;240;52.95;4.5
6853;241;52.8;4.5
6854;242;52.65;4.5
6855;242;52.5;4.5
6856;243;52.35;4.5
6857;243;52.2;4.5
6858;244;52.05;4.5
6859;244;51.9;4.5
6860;245;51.75;4.5
6861;245;51.6;4.5
6862;246;51.45;4.5
6863;246;51.3;4.5
6864;247;51.15;4.5
6865;248;51.0;4.5
6866;248;50.85;4.5
6867;249;50.7;4.5
6868;249;50.55;4.5
6869;250;50.4;4.5
6870;250;50.25;4.5
6871;251;50.1;4.5
6872;252;49.95;4.5
6873;252;49.8;4.5
6874;253;49.65;4.5
6875;254;49.5;4.5
6876;255;49.35;4.5
6877;255;49.2;4.5
6878;256;49.05;4.5
6879;257;48.9;4.5
6880;258;48.75;4.5
6881;258;48.6;4.5
6882;259;48.45;4.5
6883;259;48.3;4.5
6884;260;48.15;4.5
6885;261;48.0;4.5
6886;261;47.85;4.5
6887;262;47.7;4.5
6888;263;47.55;4.5
6889;264;47.4;4.5
6890;264;47.25;4.5
6891;265;47.1;4.5
6892;266;46.95;4.5
6893;266;46.8;4.5
6894;267;46.65;4.5
6895;268;46.5;4.5
6896;269;46.35;4.5
6897;269;46.2;4.5
6898;270;46.05;4.5
6899;271;45.9;4.5
6900;271;45.75;4.5
6901;272;45.6;4.5
6902;273;45.45;4.5
6903;274;45.3;4.5
6904;275;45.15;4.5
6905;275;45.0;4.5
6906;276;44.85;4.5
6907;277;44.7;4.5
6908;278;44.55;4.5
6909;279;44.4;4.5
6910;280;44.25;4.5
6911;280;44.1;4.5
6912;281;43.95;4.5
6913;282;43.8;4.5
6914;283;43.65;4.5
6915;284;43.5;4.5
6916;285;43.35;4.5
6917;286;43.2;4.5
6918;287;43.05;4.5
6919;288;42.9;4.5
6920;289;42.75;4.5
6921;290;42.6;4.5
6922;292;42.45;4.5
6923;295;42.3;4.5
6924;297;42.15;4.5
6925;301;42.0;4.5
6926;305;41.85;4.5
6927;309;41.7;4.5
6928;315;41.55;4.5
6929;321;41.4;4.5
6930;327;41.25;4.5
6931;334;41.1;4.5
6932;341;40.95;4.5
6933;348;40.8;4.5
6934;355;40.65;4.5
6935;362;40.5;4.5
6936;368;40.35;4.5
6937;373;40.2;4.5
6938;378;40.05;4.5
6939;382;39.9;4.5
6940;385;39.75;4.5
6941;387;39.6;4.5
6942;389;39.45;4.5
6943;390;39.3;4.5
6944;391;39.15;4.5
6945;392;39.0;4.5
6946;392;38.85;4.5
6947;392;38.7;4.5
6948;392;38.55;4.5
6949;392;38.4;4.5
6950;392;38.25;4.5
6951;392;38.1;4.5
6952;391;37.95;4.5
6953;390;37.8;4.5
6954;390;37.65;4.5
6955;389;37.5;4.5
6956;389;37.35;4.5
6957;388;37.2;4.5
